OBJECTID,GLOBAL,CODE,STATUSOBJECT,JNEXTERN,JNINTERN,JNRVZ,EXTERN_DR_HOOGTE,EXTERN_DR_BREEDTE,INTERN_BERGING_M3,RIOLERINGSGEBIEDID,TYPERGD,GEOMETRY,datakey,metadatakey
9,D8431748-E977-44B9-B3CD-5AA3F23348EF,BOX-RIJ-KER-16,planvorming,ja,nee,nee,11.4,2.8000000000000003,,6424f108-e68b-4e7a-bd65-36b07ba48e64  ,Gemengd gerioleerdgebied,POINT (189584.822999999 408300.438000001 0.0),D8431748-E977-44B9-B3CD-5AA3F23348EF,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
10,B7FA3EE1-8DA9-4EF3-B737-4EF7AE775C99,HER-HER-ZUI-42,planvorming,ja,nee,nee,3.3000000000000003,2.22,,7128849f-5a0b-42e3-aaa9-739ba346eab9  ,Gemengd gerioleerdgebied,POINT (150558.105 410254.214000001 0.0),B7FA3EE1-8DA9-4EF3-B737-4EF7AE775C99,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
11,176C703E-290F-4215-9A71-E07B03AA2971,GEM-GEM-BRE-12,planvorming,ja,nee,nee,16.8,1.0,,8a71830c-28c5-4622-a32b-405f4cbcd234  ,Verbeterd gescheiden stelsel,POINT (176818.524 395842.899999999 0.0),176C703E-290F-4215-9A71-E07B03AA2971,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
12,E877278D-113F-48A0-80D6-7DFC50FC4E69,STA-STE-KER-15,planvorming,ja,nee,ja,17.650000000000002,2.5,166.0,f0ef1aae-d02a-4d7f-b22d-7164054a13a6  ,Gemengd gerioleerdgebied,POINT (191617.563999999 402133.761 0.0),E877278D-113F-48A0-80D6-7DFC50FC4E69,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
13,F2FDD670-5C9A-439F-B0B3-C7D4F984F73B,HER-ENG-HOO-174,planvorming,ja,nee,nee,2.43,1.0,,b8470378-134d-4142-b5b2-0e10be094795  ,Verbeterd gescheiden stelsel,POINT (146138.859000001 414779.744000002 0.0),F2FDD670-5C9A-439F-B0B3-C7D4F984F73B,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
14,7D8B3DAF-FE07-4ECF-A145-F46E5AF23C23,HER-HER-MAV-162,planvorming,ja,nee,nee,2.52,1.0,,d7b8e504-8c57-420f-845f-500710f03308  ,Verbeterd gescheiden stelsel,POINT (147449.901000001 416186.274999999 0.0),7D8B3DAF-FE07-4ECF-A145-F46E5AF23C23,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
15,0DAAA3EC-958D-48F0-81E7-4D2101958474,HER-HER-CNR-89,planvorming,ja,nee,nee,2.4,4.0,,7e8d9df0-ce3d-4fbe-b758-c8471baa2149  ,Gemengd gerioleerdgebied,POINT (148278.629000001 412081.725999999 0.0),0DAAA3EC-958D-48F0-81E7-4D2101958474,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
16,08438660-F4C4-4E5D-B96C-039BBBF80245,BER-LOO-KER-13,planvorming,ja,nee,ja,6.25,3.0,120.0,a6649c34-b318-4737-8ac2-00bc08e3131b  ,Gemengd gerioleerdgebied,POINT (163381.647 410248.877999998 0.0),08438660-F4C4-4E5D-B96C-039BBBF80245,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
17,8F78F1F0-8A05-4915-B439-843954E64D5C,HER-EMP-NOO-11,planvorming,ja,nee,nee,2.52,1.0,,7be3d52e-19ae-4b2a-9360-f72f6e7d4c8b  ,Verbeterd gescheiden stelsel,POINT (150647.409000002 416240.659000005 0.0),8F78F1F0-8A05-4915-B439-843954E64D5C,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
18,127195E9-097A-4C45-8DDD-1A265209D40E,CUI-CUI-HWZ-14,planvorming,ja,nee,nee,8.25,1.0,,1810c341-b16f-4c03-8fd5-001276b03e39  ,Gescheiden stelsel,POINT (187684.388999999 416176.916000002 0.0),127195E9-097A-4C45-8DDD-1A265209D40E,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
19,9BB14785-1F11-43D3-935F-6071569AC29C,VEG-VEG-DUI-49,planvorming,ja,nee,nee,8.72,5.1000000000000005,,a0abbefc-3a7c-4f19-8a24-98216fcc3efd  ,Gemengd gerioleerdgebied,POINT (164100.506000001 402519.813000002 0.0),9BB14785-1F11-43D3-935F-6071569AC29C,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
20,01847145-0091-46A1-B07D-8F64D0C126CE,HEU-VLI-IND-50,planvorming,ja,nee,nee,2.1,2.2600000000000002,,69213c58-4c6d-4b9d-b088-86db942e20af  ,Gemengd gerioleerdgebied,POINT (140352.581 411677.132000001 0.0),01847145-0091-46A1-B07D-8F64D0C126CE,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
21,597DCBB3-F621-436B-93BB-AA0F08CB589A,HEU-VLI-HOB-60,planvorming,ja,nee,nee,1.9000000000000001,2.5,,5dd41aaa-7ec8-4815-a179-257233b84d85  ,Verbeterd gescheiden stelsel,POINT (141083.491999999 412435.510000004 0.0),597DCBB3-F621-436B-93BB-AA0F08CB589A,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
22,517A25A0-8E75-4582-BEDD-7BCE98522AF6,HER-EMP-NOO-12,planvorming,ja,nee,nee,2.52,1.0,,7be3d52e-19ae-4b2a-9360-f72f6e7d4c8b  ,Verbeterd gescheiden stelsel,POINT (150519.201000001 416193.065 0.0),517A25A0-8E75-4582-BEDD-7BCE98522AF6,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
23,E5DFCAE7-2932-4661-AF7F-907724D696A9,HER-HER-RIO-110,planvorming,ja,nee,nee,3.7,3.0,,062d2d4c-fb04-46d2-b1c4-bf73b46c24ff  ,Gemengd gerioleerdgebied,POINT (147055.041999999 412185.324999999 0.0),E5DFCAE7-2932-4661-AF7F-907724D696A9,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
24,E9B275EC-E45A-479E-8804-0E5E849A970C,HER-HER-RIO-109,planvorming,ja,nee,nee,3.87,6.6000000000000005,,062d2d4c-fb04-46d2-b1c4-bf73b46c24ff  ,Gemengd gerioleerdgebied,POINT (147121.592999999 412563.418000002 0.0),E9B275EC-E45A-479E-8804-0E5E849A970C,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
25,70DDBFFA-9FA6-45E3-9FF4-62622B644BCC,HER-ENG-HOO-170,planvorming,ja,nee,nee,2.43,1.0,,b8470378-134d-4142-b5b2-0e10be094795  ,Verbeterd gescheiden stelsel,POINT (146602.592999998 414674.611999998 0.0),70DDBFFA-9FA6-45E3-9FF4-62622B644BCC,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
26,A0F564FF-81B5-449C-A4CB-EDE7136BCD9C,MIL-STH-GRO-10,planvorming,ja,nee,nee,10.55,1.2,,18e678d5-03e3-4c60-a830-a913e82441d6  ,Verbeterd gescheiden stelsel,POINT (183788.624000002 410088.042000002 0.0),A0F564FF-81B5-449C-A4CB-EDE7136BCD9C,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
27,04CB2BCE-69F1-4E65-A315-FB1E26F0A5C8,DEU-DEU-WES-20,planvorming,ja,nee,nee,23.1,1.5,,facca6be-7569-435b-a735-2b254bbbb639  ,Verbeterd gescheiden stelsel,POINT (182049.462000001 386173.132000002 0.0),04CB2BCE-69F1-4E65-A315-FB1E26F0A5C8,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
28,8CA5FB32-51B4-4AEF-8234-CDE8B4E1E522,SMI-MID-BPL-1,planvorming,ja,nee,ja,4.55,3.5,91.0,a0705c08-e02c-421e-bb4d-8fe18d2ad7da  ,Gemengd gerioleerdgebied,POINT (155202.675000001 410787.41 0.0),8CA5FB32-51B4-4AEF-8234-CDE8B4E1E522,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
29,3E698096-0AD1-437F-9D64-6AE7447273A5,OSS-DEM-KER-33,planvorming,ja,nee,nee,5.9,1.12,,f1c52296-9691-4087-b2aa-2db76935cd2b  ,Gemengd gerioleerdgebied,POINT (171398.039999999 425159.334000001 0.0),3E698096-0AD1-437F-9D64-6AE7447273A5,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
30,E3F8E647-727E-4937-AE74-9D94BF0808E8,HER-HER-CNR-186,planvorming,ja,nee,nee,5.12,3.3200000000000003,,29235315-7790-453a-9e75-b3f7cfa77997  ,Gemengd gerioleerdgebied,POINT (150097.067000002 411507.765999999 0.0),E3F8E647-727E-4937-AE74-9D94BF0808E8,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
31,7AAFBEC1-BA25-470C-B2D3-36E1C14544C1,STA-STA-KOM-1,planvorming,ja,nee,ja,15.5,8.3,438.0,b8d00c39-1899-4bb1-aee8-bed40c1d7eed  ,Gemengd gerioleerdgebied,POINT (189628.204 404622.962999999 0.0),7AAFBEC1-BA25-470C-B2D3-36E1C14544C1,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
32,6CF95F45-C399-442D-9580-1EC4A9A05456,SCH-SCH-DUO-19,planvorming,None,None,None,,,,2a92f62d-4314-402c-aaa5-56adb9fe1e14  ,None,POINT (161257.809999999 402388.820000001 0.0),6CF95F45-C399-442D-9580-1EC4A9A05456,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
33,C4B8A818-2CB2-4F29-8B24-5E4E5E8500CE,BOX-MAA-OND-11,planvorming,ja,nee,nee,14.85,1.2,,1db96c49-64ec-4122-8e01-f398a3b6bf5e  ,Gemengd gerioleerdgebied,POINT (200044.478 397769.421 0.0),C4B8A818-2CB2-4F29-8B24-5E4E5E8500CE,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
34,51841B6C-6CC5-4CA9-BA60-4955ADA13376,VEG-VEG-VEN-09,planvorming,None,None,None,,,,4ff87103-46ca-4c56-8b36-e996e345491e  ,None,POINT (166598.719000001 404679.703000002 0.0),51841B6C-6CC5-4CA9-BA60-4955ADA13376,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
35,360B91C5-1402-4423-B38F-396228D5B68E,BER-LOO-KER-15,planvorming,ja,nee,nee,6.8500000000000005,2.45,,a6649c34-b318-4737-8ac2-00bc08e3131b  ,Gemengd gerioleerdgebied,POINT (163239.982000001 409643.430000002 0.0),360B91C5-1402-4423-B38F-396228D5B68E,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
36,C8D01779-DF8E-4CBB-A7E6-719819405F34,HEU-DRU-GRO-34,planvorming,ja,nee,nee,1.6400000000000001,1.0,,3b6dcb22-66b3-4d5e-86c6-e5c1588b5d08  ,Verbeterd gescheiden stelsel,POINT (139080.890999999 412001.635000004 0.0),C8D01779-DF8E-4CBB-A7E6-719819405F34,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
37,699FDC84-1AC3-4949-85E5-6B187D79BAC7,BOX-RIJ-KER-15,planvorming,ja,nee,ja,10.9,3.5,263.0,289eb764-235f-4e2b-b350-cee8671df511  ,Gemengd gerioleerdgebied,POINT (189999.493999999 408130.426000001 0.0),699FDC84-1AC3-4949-85E5-6B187D79BAC7,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
38,9852C0BA-CBD7-44BC-8D70-B0C96D9342A8,VEG-EER-KER-55,planvorming,ja,nee,ja,8.83,5.0,128.0,None,Gemengd gerioleerdgebied,POINT (163261.441 402008.778999998 0.0),9852C0BA-CBD7-44BC-8D70-B0C96D9342A8,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
39,2E5EAB39-4E6C-4467-9E15-918F4B79B1E8,CUI-CUI-HWZ-21,planvorming,ja,nee,nee,8.48,1.0,,1810c341-b16f-4c03-8fd5-001276b03e39  ,Gescheiden stelsel,POINT (187985.136999998 416276.327000002 0.0),2E5EAB39-4E6C-4467-9E15-918F4B79B1E8,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
40,053C0296-4354-4F30-8A34-A708C8C88C7F,UDE-UDE-LOO-16,planvorming,ja,nee,nee,17.27,2.18,,b635e3b9-640f-4c16-89c6-413b79ba234b  ,Gemengd gerioleerdgebied,POINT (173048.124000002 406490.461000001 0.0),053C0296-4354-4F30-8A34-A708C8C88C7F,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
41,F6621965-71DE-44C9-8999-9B915FB5E9D7,BER-VOR-KER-22,planvorming,ja,nee,nee,8.75,1.1500000000000001,,8e06bb70-a916-4b74-9341-c73606bd2eeb  ,Gemengd gerioleerdgebied,POINT (167063.192000002 407593.289000003 0.0),F6621965-71DE-44C9-8999-9B915FB5E9D7,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
42,C5490A9E-692B-4CEF-8BA2-100E6B48EFA0,OSS-RAV-STA-37,planvorming,ja,nee,nee,6.47,1.0,,322f6cff-1616-41de-b42f-0de6893c8bcc  ,Gemengd gerioleerdgebied,POINT (172953.956999999 423165.510999999 0.0),C5490A9E-692B-4CEF-8BA2-100E6B48EFA0,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
43,575EA35C-3E74-4E95-86CA-AFB40604BE58,HEU-LUT-KER-8,planvorming,ja,nee,nee,1.1,1.0,,d9531603-5822-44c6-8723-ba7ae8fd850e  ,Gemengd gerioleerdgebied,POINT (139185.66 415894.125999999 0.0),575EA35C-3E74-4E95-86CA-AFB40604BE58,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
44,D01EAA71-5D8F-4CB2-B2CD-41870FC57BDD,BOE-HUI-BEZ-16,planvorming,ja,nee,nee,18.900000000000002,1.5,,17807e3b-d96e-48cb-ad5f-8e3707c23d93  ,Gemengd gerioleerdgebied,POINT (176688.258000001 400051.754999999 0.0),D01EAA71-5D8F-4CB2-B2CD-41870FC57BDD,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
45,F592F6C2-8292-41D9-9C22-E3F5DD07CF9C,SCH-SCH-CEN-2,planvorming,ja,nee,nee,7.72,1.8800000000000001,,2267cee5-ba2b-4f92-babf-ab286bd6a529  ,Gemengd gerioleerdgebied,POINT (158231.291000001 404248.522000003 0.0),F592F6C2-8292-41D9-9C22-E3F5DD07CF9C,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
46,9D792A69-CA1B-410E-BF5E-CE17DF4C45CA,HER-HER-MAV-159,planvorming,ja,nee,nee,3.0,1.0,,d7b8e504-8c57-420f-845f-500710f03308  ,Verbeterd gescheiden stelsel,POINT (147650.583000001 416437.601000003 0.0),9D792A69-CA1B-410E-BF5E-CE17DF4C45CA,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
47,E8545D02-1DA9-4C31-8C91-32377CEA5689,BER-HDI-KOM-24,planvorming,ja,nee,nee,7.25,1.41,,5f17faf5-9d94-4b12-9bbb-9b43289e59ff  ,Gemengd gerioleerdgebied,POINT (160348.853 407619.271000003 0.0),E8545D02-1DA9-4C31-8C91-32377CEA5689,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
48,9FA2CBA7-498D-4AC7-9A0B-1154A6462857,SCH-SCH-DII-31,planvorming,ja,nee,nee,9.0,1.0,,ca7c8d5e-64e6-41c5-92d3-d2670c5a1bb4  ,Verbeterd gescheiden stelsel,POINT (160411.719999999 401733.550000003 0.0),9FA2CBA7-498D-4AC7-9A0B-1154A6462857,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
49,37BFA21E-6F71-4C30-ABF7-711D3D685AF5,VEG-VEG-BEU-20,planvorming,ja,nee,nee,9.1,1.0,,249c34e8-f366-4256-94cf-1f49e56a9a4a  ,Verbeterd gescheiden stelsel,POINT (166699.550000001 402817.517999997 0.0),37BFA21E-6F71-4C30-ABF7-711D3D685AF5,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
50,B459AEC1-6D50-4DFE-B63E-6A3642C8CB77,VEG-MAR-KER-27,planvorming,ja,nee,nee,9.5,2.22,,8d4068ed-4ff6-4f4a-8319-2299fca656bc  ,Gemengd gerioleerdgebied,POINT (168457.0 405388.000000001 0.0),B459AEC1-6D50-4DFE-B63E-6A3642C8CB77,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
51,5E2055F3-EAAA-4FB5-B6FA-16EA6D5DD82D,LIT-LIT-KER-8,planvorming,ja,nee,ja,3.85,8.0,248.0,eeb85348-a7b7-4544-9717-90eab8edc245  ,Gemengd gerioleerdgebied,POINT (158629.281 423725.392000004 0.0),5E2055F3-EAAA-4FB5-B6FA-16EA6D5DD82D,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
52,1E9AADEF-0AE8-4603-94EC-ED3D435B477B,UDE-UDE-CEN-9,planvorming,ja,nee,ja,11.25,14.950000000000001,2488.0,596ed6b6-1372-4e34-a402-cbef5959cd75  ,Gemengd gerioleerdgebied,POINT (170060.66 406875.766000002 0.0),1E9AADEF-0AE8-4603-94EC-ED3D435B477B,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
53,2DA7D98E-33EB-4805-A25E-1D3D016BE953,HEU-VLI-HOA-55,planvorming,ja,nee,nee,1.9000000000000001,1.5,,d51f1296-5617-4fa9-8e53-755df5b0de53  ,Verbeterd gescheiden stelsel,POINT (140817.772 412003.666000004 0.0),2DA7D98E-33EB-4805-A25E-1D3D016BE953,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
54,70C0501D-7395-4CC9-B338-83CE55AD9B94,VEG-VEG-VEN-11,planvorming,ja,nee,nee,8.1,1.0,,4ff87103-46ca-4c56-8b36-e996e345491e  ,Verbeterd gescheiden stelsel,POINT (166208.357999999 404696.890000002 0.0),70C0501D-7395-4CC9-B338-83CE55AD9B94,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
55,81252EC9-BE13-4618-BBC7-ADCD6407D3E9,CUI-CUI-PAD-8,planvorming,ja,nee,ja,9.33,6.0,450.0,eb4b208c-39ed-4e09-85e8-4403ea2ebbc9  ,Gemengd gerioleerdgebied,POINT (189784.901999999 414667.114000001 0.0),81252EC9-BE13-4618-BBC7-ADCD6407D3E9,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
56,6FD17A39-7D04-49D7-BD54-A981D47E015C,UDE-UDE-LOO-17,planvorming,ja,nee,nee,17.54,1.99,,b635e3b9-640f-4c16-89c6-413b79ba234b  ,Gemengd gerioleerdgebied,POINT (173456.579 406587.713 0.0),6FD17A39-7D04-49D7-BD54-A981D47E015C,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
57,B72BF125-80D8-4621-99D2-EEAE521ED3F5,CUI-HAP-SCH-33,planvorming,ja,nee,nee,10.25,1.5,,2119be84-e6d0-4d55-ab61-84d4e235b8c1  ,Verbeterd gescheiden stelsel,POINT (188049.467 411448.211000001 0.0),B72BF125-80D8-4621-99D2-EEAE521ED3F5,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
58,014E5F05-811D-45C4-A323-7ED1726E2346,CUI-CHA-HAV-37,planvorming,ja,nee,nee,9.28,1.2,,c9004afb-58a6-4993-99ef-0b160162b1f9  ,Verbeterd gescheiden stelsel,POINT (187060.666000001 418048.016000001 0.0),014E5F05-811D-45C4-A323-7ED1726E2346,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
59,5ACF799F-E542-49B7-B0E2-62300FB43287,HER-HER-AAW-52,planvorming,ja,nee,nee,5.0,2.0,,fb8affd5-e0f0-4084-89ba-c7e31f1f83e1  ,Gemengd gerioleerdgebied,POINT (150696.156 411426.754000002 0.0),5ACF799F-E542-49B7-B0E2-62300FB43287,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
60,B19215CF-877E-4F5B-9DFD-8E5AD49CD504,LAA-LIE-KOM-15,planvorming,ja,nee,ja,13.76,4.0,225.0,68fe5731-4bec-49a5-85f7-0d7727e83caf  ,Gemengd gerioleerdgebied,POINT (169733.989999998 392573.438000002 0.0),B19215CF-877E-4F5B-9DFD-8E5AD49CD504,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
61,8066E34E-676A-4EE7-BEB1-CB582038F503,SOM-SOM-WAT-10,planvorming,ja,nee,ja,25.400000000000002,1.5,82.0,14850caf-a181-430f-9bb5-18dce3e32dca  ,Gemengd gerioleerdgebied,POINT (178742.636999998 377647.932000001 0.0),8066E34E-676A-4EE7-BEB1-CB582038F503,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
62,E4EEF170-41D6-47E5-BB84-7E3AABCB643E,LAA-AAR-HAV-6,planvorming,ja,nee,nee,14.6,1.0,,08d0f1d1-25a1-4786-892a-a2a60fc2cb5d  ,Gemengd gerioleerdgebied,POINT (173525.603999998 391598.135 0.0),E4EEF170-41D6-47E5-BB84-7E3AABCB643E,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
63,A8643935-C0D6-4EB5-943E-70DADC3A96A8,HER-ROS-MOL-21,planvorming,ja,nee,ja,3.65,8.4,477.0,aafa9a47-9c2c-4b24-808b-d2df6014ae4a  ,Gemengd gerioleerdgebied,POINT (153291.763999999 413764.971 0.0),A8643935-C0D6-4EB5-943E-70DADC3A96A8,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
64,7D5248CF-2983-49F3-AF7D-73B57C8F35B2,GRA-GRA-NIE-1,planvorming,ja,nee,nee,7.8500000000000005,1.0,,462d7f48-a810-45bd-94ab-a4a4f270bcdf  ,Gemengd gerioleerdgebied,POINT (177732.809999999 417834.546 0.0),7D5248CF-2983-49F3-AF7D-73B57C8F35B2,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
65,6422E5A8-E569-4FD2-A03B-A43AB9D364C6,OSS-RAV-WEE-36,planvorming,ja,nee,ja,5.79,6.0,410.0,fab549d4-e915-4d76-8d96-419cae0bfbfb  ,Gemengd gerioleerdgebied,POINT (172336.960000001 422733.785999999 0.0),6422E5A8-E569-4FD2-A03B-A43AB9D364C6,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
489,1D9D4355-1E0B-4DA8-AAE9-E500F453DEE2,HER-EMP-NOO-9,planvorming,ja,nee,nee,2.5300000000000002,1.0,,7be3d52e-19ae-4b2a-9360-f72f6e7d4c8b  ,Verbeterd gescheiden stelsel,POINT (150926.401000001 416362.620000002 0.0),1D9D4355-1E0B-4DA8-AAE9-E500F453DEE2,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
490,7905A722-EB7E-4BCA-9099-931BA0EC1BB2,OSS-OSS-MAA-23,planvorming,ja,nee,nee,4.75,1.25,,None,Verbeterd gescheiden stelsel,POINT (165421.927999999 422008.971000001 0.0),7905A722-EB7E-4BCA-9099-931BA0EC1BB2,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
491,7EF446B7-6263-4E2D-A9B9-FE83245D6983,HER-HER-RIW-113,planvorming,ja,nee,nee,3.0,2.5,,1e5bc8fa-0b0a-4340-86b3-7f8ca14be96e  ,Verbeterd gescheiden stelsel,POINT (146482.668000001 413224.456000001 0.0),7EF446B7-6263-4E2D-A9B9-FE83245D6983,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
492,0E0741D9-E94E-48B6-85E2-C178B17834B3,VEG-MAR-KER-26,planvorming,ja,nee,ja,8.98,3.5,144.0,8d4068ed-4ff6-4f4a-8319-2299fca656bc  ,Gemengd gerioleerdgebied,POINT (168120.140000001 404543.088000001 0.0),0E0741D9-E94E-48B6-85E2-C178B17834B3,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
493,29D587F0-3FA7-4770-8641-22BC157B7B76,LAN-SCH-LOU-3,planvorming,ja,nee,ja,10.74,6.12,620.0,300241e2-1b73-482c-a8f8-e42d542183ca  ,Gemengd gerioleerdgebied,POINT (172719.484000001 417190.960000001 0.0),29D587F0-3FA7-4770-8641-22BC157B7B76,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
494,293C9A7F-A092-4F47-8875-54D511AED047,GEM-GEM-GEE-7,planvorming,ja,nee,nee,15.09,2.0,,dff33543-9985-4640-88b0-9f039402c67a  ,Gemengd gerioleerdgebied,POINT (176076.635000002 396094.962000003 0.0),293C9A7F-A092-4F47-8875-54D511AED047,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
495,72DB3269-65D0-4E3C-A7CB-50B732E4662D,BOX-VIE-MOL-52,planvorming,ja,nee,ja,13.6,7.5,278.0,e9638a5a-f1c5-43a0-983f-9676ef35602e  ,Gemengd gerioleerdgebied,POINT (197448.699000001 400869.603999997 0.0),72DB3269-65D0-4E3C-A7CB-50B732E4662D,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
496,370D7323-A543-4B3C-AFBF-5505E3739E04,SCH-SCH-DII-30,planvorming,ja,nee,nee,9.0,1.0,,ca7c8d5e-64e6-41c5-92d3-d2670c5a1bb4  ,Verbeterd gescheiden stelsel,POINT (160091.09 402076.829999998 0.0),370D7323-A543-4B3C-AFBF-5505E3739E04,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
497,14464010-62A8-4A77-A5B4-EB847A8CF533,BER-HEE-KER-1,planvorming,ja,nee,ja,6.45,10.0,400.0,None,Gemengd gerioleerdgebied,POINT (164305.392999999 415023.276000003 0.0),14464010-62A8-4A77-A5B4-EB847A8CF533,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
498,D318126E-91C6-48D4-BB47-23CCFDFC6ED9,VEG-EER-BER-64,planvorming,ja,nee,nee,9.61,2.12,,b9397635-9c23-47ce-9e17-2bd873cf94d6  ,Verbeterd gescheiden stelsel,POINT (162623.140000001 401358.739000001 0.0),D318126E-91C6-48D4-BB47-23CCFDFC6ED9,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
499,9484C257-0800-4848-9365-9DFB2AECD276,SCH-SCH-HUL-39,planvorming,ja,nee,nee,9.0,1.5,,d4776b27-5781-492e-b486-7edbb51afc54  ,Verbeterd gescheiden stelsel,POINT (159771.289999999 402352.400000002 0.0),9484C257-0800-4848-9365-9DFB2AECD276,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
500,B2FB0C1C-0DB8-494A-9AD0-F8CF84727DAC,UDE-VOL-KER-28,planvorming,ja,nee,ja,16.14,3.0,383.0,c437a137-9fba-4034-b6c1-00e494f60c8e  ,Gemengd gerioleerdgebied,POINT (173336.199999999 405591.900000001 0.0),B2FB0C1C-0DB8-494A-9AD0-F8CF84727DAC,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
501,16E6B766-9DCD-406B-B4BD-7CA9A5E77872,UDE-UDE-GOO-21,planvorming,ja,nee,nee,19.82,2.66,,99dc8f29-4d13-44aa-baa0-153a8db0181b  ,Verbeterd gescheiden stelsel,POINT (173941.809999999 408131.539999999 0.0),16E6B766-9DCD-406B-B4BD-7CA9A5E77872,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
502,935AA1CA-CBB1-4EB0-B48D-E6861DD34B7B,BER-NIS-HOE-16,planvorming,ja,nee,ja,8.8,2.5,365.0,d8d5650f-e6fe-4fe4-896a-685d169fa869  ,Gemengd gerioleerdgebied,POINT (166406.987 412692.466000001 0.0),935AA1CA-CBB1-4EB0-B48D-E6861DD34B7B,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
503,A6B5E018-69E4-4ACB-A8A6-0773C81E1BB8,OSS-OSS-RUW-7,planvorming,ja,nee,nee,5.43,7.5,,55a9691d-25a9-4ff6-8946-d64cb5d51a15  ,Gemengd gerioleerdgebied,POINT (163130.447000001 417378.400000001 0.0),A6B5E018-69E4-4ACB-A8A6-0773C81E1BB8,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
504,574CE452-6299-4F19-BB01-8CAF52677D03,UDE-UDE-GOO-19,planvorming,ja,nee,nee,19.55,4.0,,99dc8f29-4d13-44aa-baa0-153a8db0181b  ,Verbeterd gescheiden stelsel,POINT (173888.32 407440.120000002 0.0),574CE452-6299-4F19-BB01-8CAF52677D03,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
