index,hydroobject_CODE,endpoint_hydroobject_CODE
32495,1042045,1042040
32496,1042050,1042040
32498,1073330,1073320
32500,1046085,1046080
32502,1046090,1046080
32503,1046130,1046090
32504,1046125,1046090
32506,2940703,2940700
32508,2800180,2800170
32510,2690010,00444
32512,1183540,00445
32514,1180710,00446
32516,1180550,00447
32518,1082105,00448
32520,04854,00450
32522,1046110,00451
32525,2511030,2511025
32526,02217,2511030
32527,2511050,2511030
32529,2511080,2511070
32531,2870080,2870070
32533,2870830,2870800
32534,2870840,2870800
32536,2870900,2870890
32538,2870309,2750990
32539,2751000,2750990
32542,1057040,1057030
32543,1182130,1182110
32544,03673,1182110
32546,1183100,1182480
32547,1181980,1182480
32548,1184740,1182480
32550,2920510,2010095
32551,2010097,2010095
32553,2010130,2010120
32554,2890015,2010120
32556,2840010,2010200
32558,2010210,2010200
32559,2010220,2010210
32560,2830090,2010210
32562,1145950,1145940
32564,1146120,1146130
32566,2610570,2610060
32567,2610075,2610060
32569,2610750,2610580
32571,2610760,2610580
32572,2610960,2610870
32573,2610970,2610870
32576,2610770,2610760
32578,2610800,2610795
32579,2610860,2610800
32580,2610870,2610800
32582,2610780,2610770
32584,2610790,2610770
32585,2610795,2610790
32587,1171250,1171220
32589,1171260,1171220
32590,1171250,1171230
32591,01923,1171230
32592,1171251,1171230
32595,1171270,1171260
32596,1171275,1171270
32598,1171300,1171290
32599,1171310,1171290
32601,1180180,1180360
32602,1180380,1180360
32604,1142230,1142150
32605,1142220,1142150
32607,1142555,1142550
32609,1142580,1142570
32611,1142610,1142600
32613,1144000,1142600
32614,1143650,1146470
32615,1143651,1146470
32617,05017,1143670
32618,1143720,1143670
32620,1171990,1172000
32622,1171380,1172020
32623,1171990,1172020
32625,1172020,1172030
32627,1087427,1087425
32628,1087810,1087425
32630,2041830,2042420
32631,2042430,2042420
32633,1170625,1170650
32634,1170660,1170650
32636,1073205,1073140
32637,1073210,1073140
32640,1049370,1049360
32641,2920110,2920100
32643,1046360,1048150
32644,1048160,1048150
32646,1047310,1048210
32647,1048220,1048210
32649,1031560,1031550
32650,1031130,1031550
32653,2614670,2614665
32654,2613705,2614680
32655,2613720,2614680
32657,2614680,2614670
32659,2611247,2611250
32661,2611248,2611250
32662,2611250,2611246
32664,2612290,2611248
32666,2612302,2611248
32667,2614880,2611240
32669,2611245,2611240
32670,2611240,2611232
32672,2170815,2170810
32674,1170520,1170510
32676,1170505,1170510
32677,1035805,00998
32679,2870630,01007
32681,02529,01004
32683,02056,01009
32685,1041460,01001
32687,2042400,01000
32689,1048001,01005
32691,1183910,00997
32693,1036300,00995
32695,02343,00994
32697,1082160,01006
32699,2340750,00996
32701,02473,00993
32703,1041460,01003
32705,06280,00991
32706,06282,00991
32708,1011230,00992
32710,1016340,1016330
32711,1016170,1016330
32713,1184700,1184690
32715,1184680,1184690
32716,1038970,1038960
32718,3200085,3200110
32719,3200120,3200110
32721,2614060,2614460
32722,2614050,2614460
32724,2060430,2060050
32726,2110120,2110110
32728,2110080,2110110
32729,2760010,00726
32732,1036430,00727
32733,1032610,00728
32735,1054120,00729
32737,1170160,00730
32739,1082500,1082530
32740,1082810,1082530
32742,1087460,1087450
32744,1084600,1084650
32745,1084660,1084650
32747,2800200,2800210
32748,2800230,2800210
32750,1145610,1145600
32752,1100220,1100210
32754,1084560,1084550
32756,1084500,1084550
32758,1081460,1081455
32760,1086500,1086450
32761,1086510,1086450
32763,2200010,2011160
32765,2011170,2011160
32766,1142220,1142210
32768,2010900,2010895
32769,2370030,2010895
32771,2043955,2043950
32773,2051390,2051380
32775,2490010,2010720
32777,2010730,2010720
32778,1081470,1081460
32779,1081450,1081460
32781,2344410,2344400
32783,2140020,2011220
32785,2011230,2011220
32786,2010677,2010675
32787,2540230,2010675
32789,1142310,1142300
32790,1142240,1142300
32792,1142210,1142200
32794,1073205,1073200
32796,1100980,1100970
32798,2051135,2051130
32800,2341985,2341983
32803,2510830,2510820
32804,02684,2510880
32806,2511010,2510880
32808,2510810,2510161
32809,2510842,2510841
32811,2510843,2510841
32812,2510835,2510830
32814,2510841,2510840
32817,2510815,2510810
32818,00269,2510849
32819,2510880,2510849
32821,2510847,2510846
32822,2510849,2510846
32824,2510844,2510843
32826,2510845,2510843
32827,2510846,2510845
32829,2510820,2510815
32832,2511020,2511010
32833,2510289,2511010
32834,2511025,2511020
32837,2870100,00352
32838,2870090,2870100
32839,2870110,2870100
32841,2170300,00351
32844,2320150,00339
32845,2320060,2320150
32847,2320090,2320150
32849,1052960,00647
32850,2270380,00049
32852,01025,00049
32853,2270380,01025
32854,00049,01025
32856,1052970,1052960
32857,1051710,1052960
32859,1042910,00653
32862,1042210,00803
32863,1042211,1042210
32864,1042212,1042210
32865,02372,1042210
32867,2343120,03105
32869,2043490,04704
32871,01639,04704
32872,1140100,1146420
32874,1036040,1036020
32875,1035850,1036020
32877,2750710,2750021
32878,2750700,2750021
32880,2270050,2270040
32882,06121,03541
32884,2751490,2751488
32885,2751015,2751488
32887,2110120,2110080
32888,2110110,2110080
32890,2010860,2010850
32891,2400270,2010850
32893,1170110,1170100
32895,1170120,1170100
32897,1087620,1087610
32898,1087625,1087610
32899,1073140,1073130
32901,01806,00731
32903,02294,00732
32905,2612140,00733
32907,00341,01015
32909,00676,01017
32911,2800130,2800120
32912,2800100,2800120
32914,2800620,01021
32917,2530170,2530167
32918,1080121,01024
32920,1181150,01026
32923,2341285,01030
32924,2270170,01031
32926,1182400,01032
32928,1042600,01034
32930,1046900,01035
32932,1045655,01036
32934,1034540,01037
32936,03468,01038
32937,02013,01038
32939,2510500,01041
32941,1181510,01043
32944,2010950,2010946
32945,2011600,2010942
32947,2010944,2010942
32948,2590050,2010520
32950,2010530,2010520
32951,2114480,2112338
32953,2112340,2112338
32954,2342220,2342200
32956,1145730,1145725
32958,06287,06289
32960,2112005,2114220
32962,2040410,2040400
32965,2044550,2044540
32967,2040220,2044560
32968,2511840,2511880
32969,2511830,2511880
32971,1042690,1042640
32972,1042685,1042640
32974,2390080,2390030
32976,2390050,2390030
32977,2390040,2390030
32979,1045450,1045440
32980,1163450,1163440
32982,1031637,1048250
32983,1048300,1048250
32985,1048100,1048090
32986,1046445,1048090
32988,2343050,00050
32990,2511170,00052
32993,1048233,1048230
32994,1048235,1048233
32996,1120110,1120100
32998,2171910,2171870
32999,2171900,2171870
33001,1144005,1144000
33003,2170240,2170230
33005,06210,04617
33008,2113830,2113820
33009,2114530,2113820
33011,2113850,2113830
33012,2114550,00868
33014,2010925,2010920
33016,2344480,2344470
33017,2344500,2344470
33019,2012270,2010975
33021,1130445,1130440
33023,2530139,2530130
33025,2530140,2530130
33026,2530105,2530100
33028,1130610,1130600
33030,1084350,1087960
33031,1087950,1087960
33034,2012090,2012080
33035,06079,06091
33037,2050885,2012010
33039,2012020,2012010
33041,2012030,2012020
33043,2012040,2012030
33045,2012050,2012040
33047,2012070,2012060
33048,2012130,2012070
33049,2053920,2012070
33052,2012100,2012090
33053,2051030,2012100
33055,2540330,2540370
33056,2540350,2540370
33058,1088070,1100529
33059,1080530,1100529
33061,1080530,1080525
33062,1088080,1080525
33064,1100529,1100411
33067,1073920,1073910
33068,1073710,1073920
33070,1073900,1073920
33071,1140550,1146540
33073,1146520,1146540
33074,1146540,1146530
33076,2060450,06085
33078,2540370,2540320
33080,06079,06074
33082,2540360,06076
33083,2540180,06076
33085,06077,06076
33087,06079,06070
33089,2540360,06077
33090,2540180,06077
33091,06076,06077
33093,1171172,1171170
33095,1160170,1160165
33097,06170,1086558
33099,1086570,1086558
33100,1086558,1086554
33103,1086425,1086420
33104,1086540,1086425
33106,1086545,1086425
33108,2530163,2530160
33110,2530171,2530170
33112,2530175,2530174
33113,2530174,2530173
33115,2530177,2530175
33117,2530173,2530172
33120,1051670,1051660
33122,1051690,1051680
33123,2040070,00978
33124,2040050,00978
33126,1025020,1022820
33127,1025030,1022820
33130,1022828,1028360
33131,1022820,1028360
33133,2480370,2010730
33135,2010740,2010730
33136,05254,1090530
33138,1090540,1090530
33140,2010884,2010882
33141,1086650,1086655
33142,1086660,1086655
33144,2110810,2110805
33146,1142450,1142430
33147,1142460,1142430
33149,2110805,2110800
33151,1120030,1120020
33152,1120050,1120020
33154,1090530,1090510
33156,1180160,1180130
33157,1180170,1180130
33159,1036840,1036820
33161,1036430,1036820
33162,2343290,2343121
33163,2343300,2343121
33165,2343090,2343100
33167,2343110,2343100
33168,1035700,1035029
33170,2343850,2343840
33172,2170819,2170818
33174,1082770,1082760
33176,1084560,1084500
33177,1084550,1084500
33179,2341090,2341080
33180,2341070,2341080
33182,2900045,2910020
33184,2910025,2910020
33185,2341140,2341125
33187,2041040,2041060
33188,2041070,2041060
33191,2050060,2050050
33192,02026,06172
33194,1120225,1120150
33195,1120210,1120150
33197,1120150,1120140
33199,1146338,1146325
33200,1146340,1146325
33202,1170897,1171060
33203,1171070,1171060
33205,1081620,1081655
33206,1081660,1081655
33208,1081655,1081650
33210,2350080,03568
33212,1142561,1142560
33214,1120485,1120325
33216,1120490,1120325
33217,02988,00452
33219,1043180,00453
33221,1052110,00454
33223,1087420,00456
33224,1087410,00456
33227,2040180,2044570
33229,2040150,2044580
33231,1060860,1063250
33232,1060857,1063250
33233,1040400,1040390
33235,1040450,1040410
33236,1040460,1040410
33239,2613798,2613796
33240,1043200,1049390
33242,1033030,1033025
33244,2343960,2343950
33246,2344040,2344020
33247,2344160,2344020
33249,2344220,2344210
33251,2344200,2344190
33253,2344190,2344180
33256,2344030,2344140
33257,2344160,2344150
33259,2344130,2344120
33261,2011930,2011920
33262,2012110,2011920
33264,2011950,2011940
33266,2012000,2011990
33268,2012060,2012050
33271,2010477,2010475
33272,2614060,2010477
33274,2010480,2010477
33275,2010490,2010480
33277,2614075,2614070
33279,1025240,1025220
33282,2011700,2011900
33283,2344150,2344030
33285,2051335,2051330
33287,2011305,2011300
33288,2051420,2011300
33291,2172320,2172310
33292,2172290,2172320
33293,2172330,2172320
33295,2042770,2042870
33296,2042880,2042870
33298,234CB,2343040
33300,2344270,2343040
33302,2344280,2344270
33303,234CB,2344280
33304,2344290,2344280
33307,2053940,2053930
33308,2050280,2053940
33310,205C,2053940
33311,2050300,11076
33313,2053960,11076
33315,2053960,2053950
33316,2050300,2053960
33317,11076,2053960
33320,2344300,2344310
33321,234C,2344300
33322,2343630,2344300
33325,2344320,2344330
33326,234CA,2344320
33327,2343430,2344320
33329,2344370,2344360
33332,2614540,2614530
33334,2614550,2614540
33336,2614560,2614550
33338,2614570,2614560
33340,2511510,2511500
33341,2511560,2511800
33344,2511690,2511450
33345,2511700,2511450
33346,2510737,2510735
33349,1171860,05098
33350,1171870,05098
33351,05098,1171860
33353,1171870,1171860
33354,1171880,1171870
33356,1090315,1090310
33358,1045530,04935
33360,2041790,2041780
33361,2041745,2041780
33364,1146520,1146510
33365,1140550,1146520
33366,1146540,1146520
33368,1033740,06021
33369,1033630,06021
33372,1181210,03621
33373,1184430,06025
33376,1182210,01458
33378,1038930,04158
33379,1038940,1038930
33381,1181188,1181210
33382,1181220,1181210
33384,1035470,1035460
33385,1035469,1035460
33387,2043400,04459
33389,2030080,04462
33390,2030075,04462
33392,1035460,00890
33394,1181510,02087
33396,1120500,1120490
33398,1035450,01243
33400,2042140,03132
33402,1072070,1071980
33403,1072080,1071980
33405,1084170,1084160
33406,1087800,1084160
33408,2530950,01609
33409,2530930,01609
33411,2751570,2751560
33413,2051380,2050360
33415,2050280,205C
33416,2053940,205C
33418,2112820,2112830
33419,2112840,2112830
33421,2320120,2320090
33422,2320110,2320090
33424,2752140,03332
33426,2044000,03333
33428,1143050,00016
33431,00110,00017
33432,1087050,00012
33435,1051700,1051690
33436,1051710,1051700
33439,1053236,1053235
33440,1053225,1053236
33442,1053237,1053236
33443,1053230,1052985
33446,2113115,2113110
33447,2113150,2113115
33448,05019,2113115
33450,1040930,1040765
33451,1040920,1040765
33453,1053240,1053238
33455,1053238,1053237
33457,1053530,1053520
33458,1053240,1053520
33460,2751485,2751480
33462,1048001,1042490
33464,1048000,1042490
33465,2112380,2112337
33466,2112338,2112337
33468,2040050,2040020
33470,2011091,2011080
33471,2011090,2011080
33473,1083810,1083790
33475,1086690,1086610
33476,1086685,1086610
33478,1087610,1087620
33480,1087625,1087620
33481,1080895,1080890
33483,1046315,1048070
33484,1048080,1048070
33486,1045548,1048110
33487,1048120,1048110
33489,1042900,1042680
33491,1042905,1042680
33492,1036840,1036430
33493,1036820,1036430
33495,2940430,2940310
33496,2940440,2940310
33499,2111825,2111820
33500,2530230,2530220
33503,1182210,01033
33504,1182230,1182210
33505,1182220,1182210
33507,1130578,1130571
33509,1042910,1042905
33510,1042855,1042905
33513,2051430,2050030
33515,2050110,2050060
33516,2050100,2050060
33518,2040870,2040860
33521,1081070,04423
33522,03434,03055
33524,2111400,2111395
33526,2342370,00459
33528,03247,00460
33530,1182810,00462
33532,01658,00463
33534,00588,00467
33535,06022,00467
33537,1034514,00468
33539,2750150,00469
33542,1180560,00308
33544,1040120,1040115
33546,1045547,1045545
33548,1170460,1170367
33549,1170450,1170367
33551,1087630,1087625
33553,2940570,2940450
33554,2940560,2940450
33556,2940610,2940600
33557,2940620,2940600
33559,2751010,2751005
33561,2800170,2800165
33563,2110259,2480100
33564,2480110,2480100
33566,1048009,1048000
33567,1048010,1048000
33569,2342760,2342750
33570,2343740,2342750
33572,2343125,2343110
33573,2343121,2343110
33575,2400125,2400120
33578,2171505,2171500
33579,2170800,2170790
33580,2170791,2170790
33582,2043910,2043900
33584,2041325,2041320
33586,2041350,2041340
33588,05126,1160255
33589,1160260,1160255
33590,1183440,1160255
33592,1145725,1145720
33594,1101600,1100420
33595,1100411,1100420
33597,1121300,03210
33600,2050130,04020
33601,04686,2050130
33602,2050140,2050130
33604,2610830,2610828
33606,2610810,2610828
33607,2510730,2510710
33608,2510735,2510710
33611,2510770,2510765
33612,2510765,2510762
33614,2510763,2510762
33615,2510765,2510763
33616,2510762,2510763
33618,2043560,03549
33620,2043580,01830
33622,03302,01830
33623,2043580,03302
33624,01830,03302
33626,2043580,03211
33628,2043820,04591
33630,2042860,04228
33632,2042860,00465
33634,00465,02059
33636,02201,04125
33638,2043490,01639
33639,04704,01639
33641,04704,00196
33643,00328,02843
33645,00934,02451
33647,2043730,04546
33649,04133,01672
33650,03316,01672
33652,1042560,02398
33654,04754,00639
33655,03678,00639
33657,1042560,01333
33659,1042560,00227
33661,1042560,04397
33663,03318,03692
33664,04953,03692
33665,02112,03692
33667,2043610,00142
33669,2340890,00320
33671,03038,04420
33673,04420,03739
33675,2531330,01603
33678,1060870,1060865
33680,1063210,1060860
33683,1063240,1060857
33684,1063230,1063220
33686,1063220,1063240
33688,1063210,1063240
33689,1070935,1070950
33690,1070960,1070950
33692,2110785,2110780
33694,1143100,00014
33697,1033600,00110
33699,02157,00013
33702,1055720,03335
33704,01818,03336
33706,2110055,03337
33707,03599,03337
